"","ESD.CODE","STATE","PHASE","PHASE.NAME","FUNCTIONAL","SYMBOL","Lower","Upper"
"1093","R036XY110CO","REFERENCE",1.1,"PINYON JUNIPER WOODLAND","SHRUB","ARNO4",5,15
"1094","R036XY110CO","REFERENCE",1.1,"PINYON JUNIPER WOODLAND","SHRUB","AMUT",0,10
"1095","R036XY110CO","REFERENCE",1.1,"PINYON JUNIPER WOODLAND","SHRUB","EPVI",0,5
"1096","R036XY110CO","REFERENCE",1.1,"PINYON JUNIPER WOODLAND","SHRUB","GUSA2",0,5
"1097","R036XY110CO","REFERENCE",1.1,"PINYON JUNIPER WOODLAND","SHRUB","OPPO",0,5
"1098","R036XY110CO","REFERENCE",1.1,"PINYON JUNIPER WOODLAND","TREE","JUOS",110,220
"1099","R036XY110CO","REFERENCE",1.1,"PINYON JUNIPER WOODLAND","TREE","PIED",15,60
"1100","R036XY110CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","GRASS","LESAS",100,160
"1101","R036XY110CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","GRASS","PLJA",0,40
"1102","R036XY110CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","GRASS","ACHY",20,40
"1103","R036XY110CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","GRASS","POSE",0,20
"1104","R036XY110CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","GRASS","PASM",5,20
"1105","R036XY110CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","FORB","CRFE3",0,5
"1106","R036XY110CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","FORB","PECR5",0,5
"1107","R036XY110CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","FORB","SEFLF",0,5
"1108","R036XY110CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","SHRUB","ARTRW8",40,80
"1109","R036XY110CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","SHRUB","ARNO4",20,40
"1110","R036XY110CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","SHRUB","AMUT",5,20
"1111","R036XY110CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","SHRUB","CEMO2",0,5
"1112","R036XY110CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","SHRUB","EPVI",0,5
"1113","R036XY110CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","SHRUB","GUSA2",0,5
"1114","R036XY110CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","TREE","JUOS",5,60
"1115","R036XY110CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","TREE","PIED",0,20
"1116","R036XY111CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","GRASS","LESAS",60,120
"1117","R036XY111CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","GRASS","PLJA",0,40
"1118","R036XY111CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","GRASS","ACHY",15,40
"1119","R036XY111CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","GRASS","POSE",0,20
"1120","R036XY111CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","GRASS","PASM",5,20
"1121","R036XY111CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","FORB","CRFE3",0,5
"1122","R036XY111CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","FORB","PECR5",0,5
"1123","R036XY111CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","FORB","SEFLF",0,5
"1124","R036XY111CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","FORB","STAC",0,5
"1125","R036XY111CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","SHRUB","ARTRW8",15,40
"1126","R036XY111CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","SHRUB","CEMO2",0,15
"1127","R036XY111CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","SHRUB","ARNO4",5,15
"1128","R036XY111CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","SHRUB","AMUT",0,10
"1129","R036XY111CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","SHRUB","EPVI",0,5
"1130","R036XY111CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","SHRUB","GUSA2",0,5
"1131","R036XY111CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","SHRUB","OPPO",0,5
"1132","R036XY111CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","TREE","JUOS",110,220
"1133","R036XY111CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","TREE","PIED",15,60
"1134","R036XY111CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","GRASS","LESAS",100,160
"1135","R036XY111CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","GRASS","PLJA",0,40
"1136","R036XY111CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","GRASS","ACHY",20,40
"1137","R036XY111CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","GRASS","POSE",0,20
"1138","R036XY111CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","GRASS","PASM",5,20
"1139","R036XY111CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","FORB","CRFE3",0,5
"1140","R036XY111CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","FORB","PECR5",0,5
"1141","R036XY111CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","FORB","SEFLF",0,5
"1142","R036XY111CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","SHRUB","ARTRW8",40,80
"1143","R036XY111CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","SHRUB","ARNO4",20,40
"1144","R036XY111CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","SHRUB","AMUT",5,20
"1145","R036XY111CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","SHRUB","CEMO2",0,5
"1146","R036XY111CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","SHRUB","EPVI",0,5
"1147","R036XY111CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","SHRUB","GUSA2",0,5
"1148","R036XY111CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","TREE","JUOS",5,60
"1149","R036XY111CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND WITH SCATTERED PJ","TREE","PIED",0,20
"1150","R036XY289CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","GRASS","PASM",405,450
"1151","R036XY289CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","GRASS","POFE",9,45
"1152","R036XY289CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","GRASS","ACHY",9,45
"1153","R036XY289CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","GRASS","ELEL5",9,45
"1154","R036XY289CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","GRASS","KOMA",9,45
"1155","R036XY289CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","GRASS","LESAS",9,45
"1156","R036XY289CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","FORB","ERRA3",9,18
"1157","R036XY289CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","FORB","SPCO",9,18
"1158","R036XY289CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","FORB","ACMIO",9,18
"1159","R036XY289CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","FORB","ASTER",9,18
"1160","R036XY289CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","FORB","ASTRA",9,18
"1161","R036XY289CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","FORB","OXYTR",9,18
"1162","R036XY289CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","FORB","PENST",9,18
"1163","R036XY289CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","FORB","ACMIO",9,18
"1164","R036XY289CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","FORB","ASTER",9,18
"1165","R036XY289CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","FORB","ASTRA",9,18
"1166","R036XY289CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","FORB","ERRA3",9,18
"1167","R036XY289CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","FORB","OXYTR",9,18
"1168","R036XY289CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","FORB","PENST",9,18
"1169","R036XY289CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","FORB","SPCO",9,18
"1170","R036XY289CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","FORB","BASA3",0,9
"1171","R036XY289CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","FORB","PHHO",0,9
"1172","R036XY289CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","FORB","PHLO2",0,9
"1173","R036XY289CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","FORB","BASA3",0,9
"1174","R036XY289CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","FORB","CRYPT",0,9
"1175","R036XY289CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","FORB","ERIOG",0,9
"1176","R036XY289CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","FORB","STAC",0,9
"1177","R036XY289CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","FORB","IPAG",0,9
"1178","R036XY289CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","SHRUB","ARTRW8",135,180
"1179","R036XY289CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","SHRUB","CHVI8",9,45
"1180","R036XY289CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","SHRUB","KRLA2",9,18
"1181","R036XY289CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","SHRUB","OPPO",0,9
"1182","R036XY289CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","SHRUB","PERA4",0,9
"1183","R036XY289CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","SHRUB","EPHED",0,9
"1184","R036XY289CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","SHRUB","ATCA2",0,9
"1185","R036XY289CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","SHRUB","ARNO4",0,9
"1186","R036XY328CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","GRASS","POSE",25,100
"1187","R036XY328CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","GRASS","PLJA",50,100
"1188","R036XY328CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","GRASS","PG",25,100
"1189","R036XY328CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","GRASS","ELEL5",50,100
"1190","R036XY328CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","GRASS","LESA4",50,100
"1191","R036XY328CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","GRASS","PASM",50,100
"1192","R036XY328CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","GRASS","ACHY",25,75
"1193","R036XY328CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","GRASS","POFE",25,75
"1194","R036XY328CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","FORB","ALAC4",0,15
"1195","R036XY328CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","FORB","CANU3",0,15
"1196","R036XY328CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","FORB","ERPU2",0,15
"1197","R036XY328CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","FORB","LODI",0,15
"1198","R036XY328CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","FORB","TRGY",0,15
"1199","R036XY328CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","FORB","ZIPA2",0,15
"1200","R036XY328CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","SHRUB","ARTRW8",100,175
"1201","R036XY328CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","SHRUB","ATCA2",25,75
"1202","R036XY328CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","SHRUB","ATCO",25,75
"1203","R036XY328CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","SHRUB","OPPO",0,20
"1204","R036XY346CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND","GRASS","PASM",420,480
"1205","R036XY346CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND","GRASS","ACHY",120,180
"1206","R036XY346CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND","GRASS","POFE",60,120
"1207","R036XY346CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND","GRASS","ELEL5",20,60
"1208","R036XY346CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND","GRASS","HECO26",10,35
"1209","R036XY346CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND","GRASS","ARPUF",10,35
"1210","R036XY346CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND","FORB","HEMA2",0,35
"1211","R036XY346CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND","FORB","PLPA2",0,25
"1212","R036XY346CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND","FORB","SPCO",0,25
"1213","R036XY346CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND","FORB","PHLO2",0,10
"1214","R036XY346CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND","FORB","CYBU",0,10
"1215","R036XY346CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND","FORB","ERGO",0,10
"1216","R036XY346CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND","FORB","ERIN4",0,10
"1217","R036XY346CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND","SHRUB","ARTR2",180,240
"1218","R036XY346CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND","SHRUB","CEMO2",60,180
"1219","R036XY346CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND","SHRUB","PUTR2",60,120
"1220","R036XY346CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND","SHRUB","QUGA",60,120
"1221","R036XY346CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND","SHRUB","YUGL",0,50
"1222","R036XY346CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND","SHRUB","CHDE2",0,35
"1223","R036XY346CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND","SHRUB","GUSA2",0,35
"1224","R036XY346CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND","SHRUB","ATCA2",0,35
"1225","R036XY346CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND","SHRUB","OPPO",0,25
"1226","R036XY346CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND","SHRUB","XYVE",0,10
"1227","R036XY346CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND","TREE","PIED",120,180
"1228","R036XY346CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND","TREE","JUOS",60,120
"1229","R036XY346CO","REFERENCE",1.3,"PERENNIAL SHRUBLAND","TREE","JUSC2",20,60
"1230","R036XY347CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","GRASS","PASM",385,440
"1231","R036XY347CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","GRASS","ACHY",165,220
"1232","R036XY347CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","GRASS","BOGR2",165,220
"1233","R036XY347CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","GRASS","PLJA",110,165
"1234","R036XY347CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","GRASS","SPCR",55,110
"1235","R036XY347CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","GRASS","ELEL5",55,110
"1236","R036XY347CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","GRASS","HECO26",11,33
"1237","R036XY347CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","GRASS","ARPUF",0,11
"1238","R036XY347CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","FORB","PLPA2",0,22
"1239","R036XY347CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","FORB","ASPU9",0,11
"1240","R036XY347CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","FORB","SPCO",0,11
"1241","R036XY347CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","FORB","CYBU",0,11
"1242","R036XY347CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","FORB","PHLO2",0,11
"1243","R036XY347CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","SHRUB","ARTRT",110,165
"1244","R036XY347CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","SHRUB","ERNA10",55,110
"1245","R036XY347CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","SHRUB","YUGL",0,44
"1246","R036XY347CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","SHRUB","GUSA2",11,33
"1247","R036XY347CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","SHRUB","OPPO",0,22
"1248","R036XY405CO","REFERENCE",1.1,"BASIN BIG SAGEBRUSH","GRASS","PASM",300,500
"1249","R036XY405CO","REFERENCE",1.1,"BASIN BIG SAGEBRUSH","GRASS","POFE",200,350
"1250","R036XY405CO","REFERENCE",1.1,"BASIN BIG SAGEBRUSH","GRASS","ACHY",50,150
"1251","R036XY405CO","REFERENCE",1.1,"BASIN BIG SAGEBRUSH","GRASS","PLJA",0,75
"1252","R036XY405CO","REFERENCE",1.1,"BASIN BIG SAGEBRUSH","GRASS","ELEL5",0,75
"1253","R036XY405CO","REFERENCE",1.1,"BASIN BIG SAGEBRUSH","GRASS","HENE5",0,50
"1254","R036XY405CO","REFERENCE",1.1,"BASIN BIG SAGEBRUSH","GRASS","HOJU",0,50
"1255","R036XY405CO","REFERENCE",1.1,"BASIN BIG SAGEBRUSH","GRASS","JUTE",0,50
"1256","R036XY405CO","REFERENCE",1.1,"BASIN BIG SAGEBRUSH","GRASS","KOMA",0,50
"1257","R036XY405CO","REFERENCE",1.1,"BASIN BIG SAGEBRUSH","GRASS","BOGR2",0,50
"1258","R036XY405CO","REFERENCE",1.1,"BASIN BIG SAGEBRUSH","GRASS","SPAI",0,50
"1259","R036XY405CO","REFERENCE",1.1,"BASIN BIG SAGEBRUSH","FORB","SPCO",10,50
"1260","R036XY405CO","REFERENCE",1.1,"BASIN BIG SAGEBRUSH","FORB","PF",0,40
"1261","R036XY405CO","REFERENCE",1.1,"BASIN BIG SAGEBRUSH","FORB","ARDR4",0,40
"1262","R036XY405CO","REFERENCE",1.1,"BASIN BIG SAGEBRUSH","FORB","ARLU",0,40
"1263","R036XY405CO","REFERENCE",1.1,"BASIN BIG SAGEBRUSH","FORB","CAAND",0,40
"1264","R036XY405CO","REFERENCE",1.1,"BASIN BIG SAGEBRUSH","FORB","CHFE3",0,40
"1265","R036XY405CO","REFERENCE",1.1,"BASIN BIG SAGEBRUSH","FORB","ERIN4",0,40
"1266","R036XY405CO","REFERENCE",1.1,"BASIN BIG SAGEBRUSH","FORB","HEVI4",0,40
"1267","R036XY405CO","REFERENCE",1.1,"BASIN BIG SAGEBRUSH","FORB","IPAG",0,40
"1268","R036XY405CO","REFERENCE",1.1,"BASIN BIG SAGEBRUSH","FORB","PANEM",10,30
"1269","R036XY405CO","REFERENCE",1.1,"BASIN BIG SAGEBRUSH","SHRUB","ARTRT",125,300
"1270","R036XY405CO","REFERENCE",1.1,"BASIN BIG SAGEBRUSH","SHRUB","ATCA2",50,150
"1271","R036XY405CO","REFERENCE",1.1,"BASIN BIG SAGEBRUSH","SHRUB","ERNAN5",0,100
"1272","R036XY405CO","REFERENCE",1.1,"BASIN BIG SAGEBRUSH","SHRUB","GUSA2",0,100
"1273","R036XY405CO","REFERENCE",1.1,"BASIN BIG SAGEBRUSH","SHRUB","KRLA2",0,100
"1274","R036XY405CO","REFERENCE",1.1,"BASIN BIG SAGEBRUSH","SHRUB","QUGA",0,100
"1275","R036XY405CO","REFERENCE",1.1,"BASIN BIG SAGEBRUSH","SHRUB","SAAM2",0,100
"1276","R036XY405CO","REFERENCE",1.1,"BASIN BIG SAGEBRUSH","SHRUB","SAVE4",0,25
"1277","R036XY405CO","REFERENCE",1.1,"BASIN BIG SAGEBRUSH","SHRUB","RHTR",0,25
"1278","R036XY405CO","REFERENCE",1.1,"BASIN BIG SAGEBRUSH","SHRUB","ROWO",0,25
"1279","R036XY405CO","REFERENCE",1.1,"BASIN BIG SAGEBRUSH","SHRUB","OPPO",0,25
"1280","R036XY405CO","REFERENCE",1.1,"BASIN BIG SAGEBRUSH","SHRUB","PERA4",0,25
"1281","R036XY405CO","REFERENCE",1.1,"BASIN BIG SAGEBRUSH","SHRUB","CHVI8",0,25
"1282","R036XY445CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","GRASS","ACHY",80,140
"1283","R036XY445CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","GRASS","ELEL5",60,100
"1284","R036XY445CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","GRASS","HECOC8",30,60
"1285","R036XY445CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","GRASS","PLJA",30,60
"1286","R036XY445CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","GRASS","POFE",5,50
"1287","R036XY445CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","GRASS","PASM",0,30
"1288","R036XY445CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","GRASS","KOMA",0,15
"1289","R036XY445CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","GRASS","LESAS",0,15
"1290","R036XY445CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","GRASS","ARPU9",0,15
"1291","R036XY445CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","GRASS","BOGR2",0,15
"1292","R036XY445CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","GRASS","CAGE2",0,15
"1293","R036XY445CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","GRASS","POSE",0,15
"1294","R036XY445CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","GRASS","SPCR",0,15
"1295","R036XY445CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","FORB","ERIGE2",5,20
"1296","R036XY445CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","FORB","ERIOG",5,20
"1297","R036XY445CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","FORB","PHLO2",0,20
"1298","R036XY445CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","FORB","CRYPT",0,15
"1299","R036XY445CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","FORB","SPCO",5,10
"1300","R036XY445CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","FORB","LUPIN",0,10
"1301","R036XY445CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","FORB","PENST",5,10
"1302","R036XY445CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","FORB","PHHO",0,10
"1303","R036XY445CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","SHRUB","ARNO4",20,60
"1304","R036XY445CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","SHRUB","ARTRW8",20,60
"1305","R036XY445CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","SHRUB","CHVI8",10,40
"1306","R036XY445CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","SHRUB","EPVI",0,20
"1307","R036XY445CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","SHRUB","GUSA2",0,20
"1308","R036XY445CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","SHRUB","AMUT",0,20
"1309","R036XY445CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","SHRUB","CEMO2",0,20
"1310","R036XY445CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","SHRUB","PERA4",0,20
"1311","R036XY445CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","SHRUB","PUTR2",0,20
"1312","R036XY445CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","SHRUB","QUGA",0,20
"1313","R036XY445CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","SHRUB","RICE",0,20
"1314","R036XY445CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","SHRUB","OPPO",0,15
"1315","R036XY445CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","TREE","JUOS",75,100
"1316","R036XY445CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","TREE","PIED",75,100
"1317","R036XY038CO","REFERENCE",1.1,"GRASS MEADOW","GRASS","PASM",168,448
"1318","R036XY038CO","REFERENCE",1.1,"GRASS MEADOW","GRASS","PG",22,280
"1319","R036XY038CO","REFERENCE",1.1,"GRASS MEADOW","GRASS","CAREX",112,280
"1320","R036XY038CO","REFERENCE",1.1,"GRASS MEADOW","GRASS","CANE2",112,224
"1321","R036XY038CO","REFERENCE",1.1,"GRASS MEADOW","GRASS","HOJU",28,224
"1322","R036XY038CO","REFERENCE",1.1,"GRASS MEADOW","GRASS","KOMA",0,112
"1323","R036XY038CO","REFERENCE",1.1,"GRASS MEADOW","GRASS","LECI4",28,112
"1324","R036XY038CO","REFERENCE",1.1,"GRASS MEADOW","GRASS","POSE",22,112
"1325","R036XY038CO","REFERENCE",1.1,"GRASS MEADOW","GRASS","DECE",22,112
"1326","R036XY038CO","REFERENCE",1.1,"GRASS MEADOW","GRASS","ELTR7",0,56
"1327","R036XY038CO","REFERENCE",1.1,"GRASS MEADOW","GRASS","EQUIS",0,56
"1328","R036XY038CO","REFERENCE",1.1,"GRASS MEADOW","GRASS","SCIRP",0,56
"1329","R036XY038CO","REFERENCE",1.1,"GRASS MEADOW","GRASS","TYLA",0,56
"1330","R036XY038CO","REFERENCE",1.1,"GRASS MEADOW","GRASS","JUNCU",0,56
